MicroMag 2900/3900 Data File (Series 0015)
First-order reversal curves
Configuration   :  VSM
Hardware version:  0004
Software version:  11/20/2006
Units of measure:  cgs
Temperature in  :  Kelvin
01/11/2007  15:01
"bg1.11 frag c.03 taped sample forc"

Averaging time = +1.000000E-01
Hb1            = -1.000000E+03
Hb2            = +1.000000E+03
Hc1            =  0.000000E+00
Hc2            = +3.000000E+03
HCal           = +4.610101E+03
HNcr           = +5.000005E+01
HSat           = +6.000000E+03
NCrv           = 113
PauseCal       = +1.000000E+00
PauseNtl       = +1.000000E+00
PauseSat       = +1.000000E+00
SlewRate       = +1.000000E+04
Smoothing      = 5

Field range    = +4.700000E+03
Moment range   = +1.000000E-02
Temperature    = +2.946578E+02
Orientation    = +9.000001E+01
Elapsed time   = +6.436355E+03
Slope corr.    = N/A
Saturation     = N/A
NData          = 10766

+1.611882E+03,+6.073718E-03,+2.946967E+02
+1.660722E+03,+6.163004E-03,+2.946967E+02
+1.711572E+03,+6.247958E-03,+2.946967E+02
+1.760151E+03,+6.331655E-03,+2.946972E+02
+1.811275E+03,+6.413491E-03,+2.946977E+02
+1.860036E+03,+6.494989E-03,+2.946984E+02
+1.911084E+03,+6.570492E-03,+2.946988E+02
+1.962044E+03,+6.651428E-03,+2.946988E+02
+2.010821E+03,+6.721809E-03,+2.946988E+02
+2.062592E+03,+6.794416E-03,+2.946988E+02
+2.111149E+03,+6.861535E-03,+2.946988E+02
+2.162164E+03,+6.928497E-03,+2.946988E+02

+4.612845E+03,+9.422937E-03,+2.946874E+02

+4.101338E+02,+2.875886E-03,+2.946863E+02
+4.591694E+02,+3.037873E-03,+2.946847E+02
+5.106338E+02,+3.209289E-03,+2.946826E+02
+5.614461E+02,+3.378645E-03,+2.946805E+02
+6.101671E+02,+3.536585E-03,+2.946784E+02
+6.611265E+02,+3.700928E-03,+2.946763E+02
+7.100712E+02,+3.850741E-03,+2.946748E+02
+7.610824E+02,+4.016388E-03,+2.946737E+02
+8.094343E+02,+4.164798E-03,+2.946726E+02
+8.605763E+02,+4.313460E-03,+2.946715E+02
+9.116266E+02,+4.466919E-03,+2.946704E+02
+9.602447E+02,+4.599068E-03,+2.946694E+02
+1.011377E+03,+4.740184E-03,+2.946683E+02
+1.060099E+03,+4.869709E-03,+2.946672E+02
+1.110964E+03,+4.999270E-03,+2.946663E+02
+1.159737E+03,+5.124570E-03,+2.946663E+02
+1.210717E+03,+5.240063E-03,+2.946663E+02
+1.262016E+03,+5.359611E-03,+2.946663E+02
+1.310544E+03,+5.468209E-03,+2.946663E+02
+1.361403E+03,+5.578872E-03,+2.946663E+02
+1.410279E+03,+5.680126E-03,+2.946663E+02
+1.461128E+03,+5.783893E-03,+2.946672E+02
+1.509931E+03,+5.880150E-03,+2.946682E+02
+1.561038E+03,+5.977659E-03,+2.946690E+02
+1.611907E+03,+6.073076E-03,+2.946693E+02
+1.660721E+03,+6.159103E-03,+2.946695E+02
+1.711584E+03,+6.245567E-03,+2.946695E+02
+1.760149E+03,+6.331345E-03,+2.946695E+02
+1.811296E+03,+6.417401E-03,+2.946695E+02
+1.860053E+03,+6.494343E-03,+2.946695E+02
+1.911065E+03,+6.574486E-03,+2.946695E+02
+1.962052E+03,+6.648876E-03,+2.946695E+02
+2.010825E+03,+6.719790E-03,+2.946695E+02
+2.062571E+03,+6.793858E-03,+2.946695E+02
+2.111145E+03,+6.862312E-03,+2.946695E+02
+2.162163E+03,+6.933204E-03,+2.946695E+02
+2.210676E+03,+6.999966E-03,+2.946695E+02

+4.612848E+03,+9.423298E-03,+2.946601E+02

+3.589989E+02,+2.667372E-03,+2.946601E+02
+4.105659E+02,+2.846041E-03,+2.946601E+02
+4.592538E+02,+3.013901E-03,+2.946601E+02
+5.106413E+02,+3.186878E-03,+2.946601E+02
+5.614511E+02,+3.358465E-03,+2.946605E+02
+6.101693E+02,+3.519084E-03,+2.946616E+02
+6.611380E+02,+3.687461E-03,+2.946626E+02
+7.100796E+02,+3.841903E-03,+2.946637E+02
+7.610890E+02,+4.008767E-03,+2.946653E+02
+8.094467E+02,+4.163226E-03,+2.946672E+02
+8.605909E+02,+4.310258E-03,+2.946688E+02
+9.116307E+02,+4.461198E-03,+2.946706E+02
+9.602474E+02,+4.599317E-03,+2.946723E+02
+1.011398E+03,+4.739855E-03,+2.946734E+02
+1.060108E+03,+4.865655E-03,+2.946745E+02
+1.110982E+03,+4.998179E-03,+2.946755E+02
+1.159731E+03,+5.121901E-03,+2.946766E+02
+1.210720E+03,+5.241074E-03,+2.946777E+02
+1.262011E+03,+5.360517E-03,+2.946792E+02
+1.310550E+03,+5.469716E-03,+2.946812E+02
+1.361403E+03,+5.582985E-03,+2.946834E+02
+1.410288E+03,+5.678941E-03,+2.946855E+02
+1.461132E+03,+5.783039E-03,+2.946876E+02
+1.509941E+03,+5.880739E-03,+2.946897E+02
+1.561038E+03,+5.982727E-03,+2.946927E+02
+1.611900E+03,+6.074301E-03,+2.946978E+02
+1.660725E+03,+6.160058E-03,+2.947047E+02
+1.711575E+03,+6.251085E-03,+2.947127E+02
+1.760144E+03,+6.331228E-03,+2.947209E+02
+1.811286E+03,+6.415711E-03,+2.947284E+02
+1.860039E+03,+6.492430E-03,+2.947350E+02
+1.911085E+03,+6.572902E-03,+2.947405E+02
+1.962037E+03,+6.648810E-03,+2.947449E+02
+2.010831E+03,+6.721727E-03,+2.947484E+02
+2.062578E+03,+6.788243E-03,+2.947510E+02
+2.111150E+03,+6.861406E-03,+2.947526E+02
+2.162164E+03,+6.930688E-03,+2.947536E+02
+2.210683E+03,+6.997384E-03,+2.947536E+02
+2.261913E+03,+7.063640E-03,+2.947530E+02

+4.612859E+03,+9.423303E-03,+2.947244E+02

+3.104348E+02,+2.472463E-03,+2.947218E+02
+3.593434E+02,+2.640150E-03,+2.947195E+02
+4.106390E+02,+2.815274E-03,+2.947174E+02
+4.592893E+02,+2.989880E-03,+2.947153E+02
+5.106661E+02,+3.163691E-03,+2.947132E+02
+5.614619E+02,+3.339572E-03,+2.947110E+02
+6.101791E+02,+3.505687E-03,+2.947089E+02
+6.611349E+02,+3.678467E-03,+2.947070E+02
+7.100788E+02,+3.833614E-03,+2.947055E+02
+7.610815E+02,+3.999905E-03,+2.947043E+02
+8.096089E+02,+4.145875E-03,+2.947030E+02
+8.606036E+02,+4.302160E-03,+2.947017E+02
+9.116307E+02,+4.455628E-03,+2.947001E+02
+9.602442E+02,+4.590317E-03,+2.946987E+02
+1.011362E+03,+4.731845E-03,+2.946975E+02
+1.060094E+03,+4.861096E-03,+2.946964E+02
+1.110962E+03,+4.996252E-03,+2.946953E+02
+1.159722E+03,+5.113080E-03,+2.946941E+02
+1.210704E+03,+5.238824E-03,+2.946930E+02
+1.262019E+03,+5.357460E-03,+2.946919E+02
+1.310555E+03,+5.467088E-03,+2.946909E+02
+1.361417E+03,+5.577851E-03,+2.946898E+02
+1.410290E+03,+5.681152E-03,+2.946893E+02
+1.461131E+03,+5.781017E-03,+2.946893E+02
+1.509921E+03,+5.881444E-03,+2.946901E+02
+1.561041E+03,+5.975731E-03,+2.946912E+02
+1.611892E+03,+6.071267E-03,+2.946932E+02
+1.660735E+03,+6.159306E-03,+2.946953E+02
+1.711579E+03,+6.247772E-03,+2.946974E+02
+1.760144E+03,+6.326595E-03,+2.946995E+02
+1.811301E+03,+6.415768E-03,+2.947009E+02
+1.860051E+03,+6.491710E-03,+2.947019E+02
