Start Time:  2/18/2019 11:36:02 PM        Time Completed:  2/19/2019 4:21:04 AM     Elapsed Time:  04:45:02
Sample ID:     IRM_DCD_Floppy_401pts_2

Experiment:    C:\IDEASVSM\Default UserID\Experiments\CDC_Floopy\CDC_Floopy,exp
Data File:     c:\Ideasvsm\Default UserID\ERamos_\IR_DCD_Exp\Test_IRM_Floppy\IRM_DCD_Floppy_401pts_2 (ProfileData)\IRM_DCD_Floppy_401pts_2#2,txt
Plot File:     c:\Ideasvsm\Default UserID\ERamos_\IR_DCD_Exp\Test_IRM_Floppy\IRM_DCD_Floppy_401pts_2 (ProfileData)\IRM_DCD_Floppy_401pts_2#2,oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Experiments\CDC_Floopy\CDC_Floopy,stp
VSM Data File: c:\Ideasvsm\Default UserID\ERamos_\IR_DCD_Exp\Test_IRM_Floppy\IRM_DCD_Floppy_401pts_2 (ProfileData)\IRM_DCD_Floppy_401pts_2#2,dat

***DATA***

Field(Oe)	 Moment(emu)	
 2889,8799 	 0,00098535604 	
 2899,8682 	 0,0009809955 	
 2910,0562 	 0,00098704321 	
 2919,9053 	 0,00097843105 	
 2930,0986 	 0,00098341102 	
 2939,9326 	 0,00098189298 	
 2950,0186 	 0,00098301609 	
 2959,7446 	 0,00098803225 	
 2969,9272 	 0,00098068378 	
 2979,9976 	 0,00098170686 	
 2989,8828 	 0,00097911984 	
 3000,0522 	 0,00097920142 	
 3010,0623 	 0,0009839061 	
 3019,8923 	 0,00098729866 	
 3030,1848 	 0,00097756314 	
 3040,0308 	 0,00098708982 	
 3050,0457 	 0,00098549604 	
 3059,835 	 0,00097481456 	
 3069,9993 	 0,00097829129 	
 3079,9783 	 0,00098628225 	
 3090,0398 	 0,0009797962 	
 3099,8499 	 0,00098612063 	
 3110,0293 	 0,00098173072 	
 3119,9109 	 0,00098552314 	
 3129,9824 	 0,0009831424 	
 3140,2134 	 0,00098016379 	
 3150,1257 	 0,00098527123 	
 3160,0532 	 0,00098461352 	
 3170,084 	 0,00098484791 	
 3180,2075 	 0,00098149878 	
 3190,0068 	 0,00098452943 	
 3200,0989 	 0,00098414406 	
 3209,9292 	 0,00098490611 	
 3220,0212 	 0,00098423969 	
 3230,001 	 0,00098326022 	
 3239,8621 	 0,00097708368 	
 3250,0105 	 0,00097923449 	
 3259,9233 	 0,00098150699 	
 3269,9639 	 0,00098675622 	
 3279,8921 	 0,00097595181 	
 3290,0352 	 0,00098028738 	
 3299,9478 	 0,00098142767 	
 3310,0962 	 0,00098840678 	
 3320,0552 	 0,00098443681 	
 3330,1167 	 0,00098290684 	
 3340,0498 	 0,00097867087 	
 3349,9106 	 0,00098033931 	
 3360,0029 	 0,00098183719 	
 3369,9922 	 0,0009799183 	
 3379,9409 	 0,0009791094 	
 3390,105 	 0,00098254291 	
 3400,0635 	 0,00098126843 	
 3410,1865 	 0,00097994685 	
 3420,0684 	 0,00097816439 	
 3429,9858 	 0,00098346673 	
 3439,9087 	 0,00098281937 	
 3450,0571 	 0,00098241881 	
 3459,9185 	 0,00097885009 	
 3469,8467 	 0,00098493281 	
 3480,0723 	 0,00097411903 	
 3490 	 0,0009805405 	
 3500,1436 	 0,00098113601 	
 3510,0095 	 0,00098464398 	
 3519,8855 	 0,00098205991 	
 3529,9714 	 0,00097663105 	
 3539,991 	 0,00098701344 	
 3550,0002 	 0,00098112009 	
 3560,071 	 0,00098777344 	
 3570,0911 	 0,00098202897 	
 3580,0437 	 0,00098375484 	
 3590,063 	 0,00098179412 	
 3599,9697 	 0,00098496268 	
 3609,9067 	 0,00098019425 	
 3620,0134 	 0,00098594274 	
 3629,9512 	 0,00098235844 	
 3640,1194 	 0,0009867859 	
 3650,0928 	 0,00098408331 	
 3659,9431 	 0,00098375863 	
 3669,9832 	 0,00098314772 	
 3679,9717 	 0,00098343138 	
 3689,9761 	 0,00097802067 	
 3699,9438 	 0,00097950845 	
 3709,8713 	 0,00098471482 	
 3719,9729 	 0,00097636891 	
 3729,9465 	 0,00098622832 	
 3739,7803 	 0,00098398595 	
 3750,1548 	 0,00098426545 	
 3759,9434 	 0,00098873244 	
 3770,1475 	 0,00098512209 	
 3780,1982 	 0,00097514702 	
 3790,0688 	 0,00098241677 	
 3799,9443 	 0,00098159403 	
 3809,9126 	 0,00098547552 	
 3819,9473 	 0,00098439377 	
 3830,0698 	 0,00098212443 	
 3840,1406 	 0,00098364199 	
 3850,1963 	 0,00097329313 	
 3860,0874 	 0,00098832002 	
 3869,9678 	 0,00098589777 	
 3880,0078 	 0,00098343302 	
 3889,9302 	 0,00098646935 	
 3900,0522 	 0,00098113977 	
 3909,8252 	 0,00098260677 	
 3919,896 	 0,00097957199 	
 3929,9829 	 0,00098202687 	
 3939,9868 	 0,00098120882 	
 3950,0576 	 0,00098841063 	
 3960,0615 	 0,00098044202 	
 3969,8706 	 0,00098256054 	
 3979,8232 	 0,00098129046 	
 3989,7915 	 0,00099105686 	
 4000,0625 	 0,00098142025 	

	
	
